id,label,matcher,reason,content
harv_ev_nad_nad_finds_cyberdefender_acted_properly_in_discontinu_2012_7b4f14_1523,assessable_claim,fires,This is an assessable claim as it makes a clear promise about the product's performance: 'Using DoubleMySpeed you can always expect your computer to execute commands and programs faster and easier'.,Using DoubleMySpeed you can always expect your computer to execute commands and programs faster and easier
harv_ev_nad_nad_recommend_discover_modify_chart_of_comparative_c_2017_1f0437_1526,assessable_claim,misses,"This is an assessable claim, inviting comparison and making a statement about how 'Discover stacks up'.",Compare credit cards and see how Discover stacks up
harv_ev_nad_nad_recommend_discover_modify_chart_of_comparative_c_2017_1f0437_1527,assessable_claim,misses,This is a self-contained advertising claim promising 'cash back on every purchase'.,cash back on every purchase
harv_ev_nad_nad_recommend_discover_modify_chart_of_comparative_c_2017_1f0437_1528,assessable_claim,misses,This is a self-contained advertising claim about reward redemption: 'Redeem your rewards in any amount'.,Redeem your rewards in any amount
harv_ev_nad_nad_recommend_discover_modify_chart_of_comparative_c_2017_1f0437_1529,assessable_claim,fires,This is a self-contained advertising claim about reward redemption: 'Redeem your rewards at any time'.,Redeem your rewards at any time
harv_ev_nad_nad_finds_line_claim_in_ads_for_perdue_s_organic_chi_2018_779a0e_1530,assessable_claim,fires,"This is an assessable claim making a comparative statement about market leadership: 'Perdue, raising more organic chickens than anyone in America'.","Perdue, raising more organic chickens than anyone in America"
harv_ev_nad_nad_invisalign_performance_claims_2020_2be842_1531,assessable_claim,fires,This is an assessable claim making a specific performance promise: 'treatment times up to 50% faster'.,treatment times up to 50% faster
harv_ev_nad_nad_invisalign_performance_claims_2020_2be842_1535,assessable_claim,misses,"This is an assessable claim, making a specific performance promise about reduced treatment times: 'each smile has made our system smarter, helping to reduce treatment times to as little as three months'.","each smile has made our system smarter, helping to reduce treatment times to as little as three months"
harv_ev_nad_nad_abbott_claims_2011_40ce70_1537,assessable_claim,fires,"This is an assessable claim, announcing a 'breakthrough in the fight against muscle loss' and introducing 'New Ensure Muscle Health' as the solution.",New scientific advances have led to a breakthrough in the fight against muscle loss. New Ensure Muscle Health
harv_ev_nad_nad_abbott_claims_2011_40ce70_1538,assessable_claim,misses,This is an assessable claim making a specific benefit promise: 'Protects muscles by strengthening the muscle cell wall'.,Protects muscles by strengthening the muscle cell wall
harv_ev_nad_nad_abbott_claims_2011_40ce70_1539,assessable_claim,misses,This is an assessable claim making a specific benefit promise: 'Preserves muscle tissue by slowing the breakdown of protein'.,Preserves muscle tissue by slowing the breakdown of protein
harv_ev_nad_nad_abbott_claims_2011_40ce70_1540,assessable_claim,fires,This is an assessable claim making a specific benefit promise: 'Promotes muscle growth by increasing protein synthesis to help your body produce more muscle'.,Promotes muscle growth by increasing protein synthesis to help your body produce more muscle
harv_ev_nad_nad_abbott_claims_2011_40ce70_1541,assessable_claim,fires,"This is an assessable claim, stating the product's ingredients and their benefits: 'New Ensure Muscle Health has Revigor and protein to help protect, preserve and promote muscle health'.","New Ensure Muscle Health has Revigor and protein to help protect, preserve and promote muscle health"
harv_ev_nad_nad_abbott_claims_2011_40ce70_1542,assessable_claim,fires,"This is an assessable claim, making a clear promise of benefits: 'Rebuild muscle, regain strength with New Ensure Muscle Health'.","Rebuild muscle, regain strength with New Ensure Muscle Health"
harv_ev_nad_nad_recommends_bayer_cropscience_modify_discontinue__2016_43018f_1549,not_a_claim,misses,"This is a product name, not an advertising claim. It identifies 'Bayer Advanced 3-in-1 Weed and Feed for Southern Lawns'.",Bayer Advanced 3-in-1 Weed and Feed for Southern Lawns
harv_ev_nad_nad_recommends_bayer_cropscience_modify_discontinue__2016_43018f_1550,assessable_claim,misses,"This is an assessable claim, promising convenience and efficiency: 'Make one application, instead of buying and applying multiple products throughout the season with 3-in-1 Weed & Feed for Southern Lawns'.","Make one application, instead of buying and applying multiple products throughout the season with 3-in-1 Weed & Feed for Southern Lawns"
harv_ev_nad_nad_recommends_bayer_cropscience_modify_discontinue__2016_43018f_1551,fragment,fires,"This is a fragment. 'up to 6 months' is incomplete and needs context to be an assessable claim (e.g., 'lasts up to 6 months').",up to 6 months
harv_ev_narb_narb_refers_advertising_claims_made_by_j_b_weld_comp_2019_c68e59_1555,assessable_claim,misses,This is an assessable claim making a statement about the origin of the product: 'they have always been made in the USA'.,they have always been made in the USA
harv_ev_nad_nad_finds_comcast_can_support_fiber_optic_network_cl_2011_6fac18_1556,not_a_claim,misses,"This is a descriptive phrase identifying a feature, not a self-contained advertising claim. 'Our Fiber Optic Network' on its own doesn't make a promise or assertion.",Our Fiber Optic Network
harv_ev_nad_nad_recommends_diversey_discontinue_certain_claims_f_2018_f0f101_1564,assessable_claim,fires,"This is a self-contained advertising claim stating that Cryovac bags protect with industry-best film strength, side seals, and sonically welded zipper corners. A compliance reviewer could assess this claim for substantiation.","Cryovac bags protect with industry-best film strength, side seals, and sonically welded zipper corners"
harv_ev_nad_nad_recommends_3m_modify_discontinue_certain_claims__2015_e2ed8c_1568,assessable_claim,fires,This is a self-contained advertising claim stating that the product is 'simply the best earplug fit-testing system available'. A compliance reviewer could assess this claim for substantiation.,simply the best earplug fit-testing system available
harv_ev_nad_nad_recommends_3m_modify_discontinue_certain_claims__2015_e2ed8c_1569,assessable_claim,fires,This is a self-contained advertising claim stating that the 'best fit-testing system just got better'. A compliance reviewer could assess this claim for substantiation.,best fit-testing system just got better
harv_ev_nad_nad_recommends_3m_modify_discontinue_certain_claims__2015_e2ed8c_1571,fragment,misses,"This phrase 'see what sets it apart' is an incomplete thought and depends on missing context to understand what 'it' refers to and what 'sets it apart' from what. It's a call to action, not a claim.",see what sets it apart
harv_ev_nad_nad_recommends_3m_modify_discontinue_certain_claims__2015_e2ed8c_1573,not_a_claim,misses,"This statement 'variability/uncertainty factors are not indicated in test results' sounds like a descriptive statement about test results or a technical specification, not an advertising claim made to consumers.",variability/uncertainty factors are not indicated in test results
harv_ev_nad_nad_recommends_verizon_better_disclose_basis_for_cer_2014_133ea0_1576,assessable_claim,fires,"This is a self-contained advertising claim stating that the product/service is 'Rated #1 for Speed, Reliability and Customer Satisfaction'. A compliance reviewer could assess this claim for substantiation.","Rated #1 for Speed, Reliability and Customer Satisfaction"
harv_ev_nad_nad_recommends_sprint_discontinue_new_network_custom_2015_02f46f_1578,assessable_claim,misses,"This is a self-contained advertising claim stating that 'Sprint has an all-new network, providing customers across the country with significantly better call quality and faster data speeds in more places'. A compliance reviewer could assess this claim for substantiation.","Sprint has an all-new network, providing customers across the country with significantly better call quality and faster data speeds in more places"
harv_ev_nad_nad_recommends_sprint_discontinue_new_network_custom_2015_02f46f_1579,fragment,misses,"The phrase 'built from the ground up' is a fragment. While it implies a new construction, it lacks context about what was built and for what purpose to be a standalone assessable claim.",built from the ground up
harv_ev_nad_nad_recommends_clorox_discontinue_superior_performan_2015_860e35_1584,assessable_claim,fires,This is a self-contained advertising claim stating that the product 'Eliminates stains better than OxiClean'. A compliance reviewer could assess this comparative claim for substantiation.,Eliminates stains better than OxiClean
harv_ev_nad_nad_refers_nectar_sleep_to_ftc_2019_9352be_1586,assessable_claim,misses,This is a self-contained advertising claim offering a 'LIMITED OFFER: $125 Off + 2 Free Pillows'. A compliance reviewer could assess this claim for its terms and conditions.,LIMITED OFFER: $125 Off + 2 Free Pillows
harv_ev_nad_nad_recommends_beauty_science_group_modify_discontin_2017_6fcf87_1593,not_a_claim,fires,"This is a narrative statement explaining the motivation behind creating a product, not a direct advertising claim about the product's performance or features.","Created Hair La Vie because I never wanted another woman to have to go through the insecurity and heartbreak with hair loss, thinning and damage"
